country_sk,metric,year_nk,value
Algeria,Total Population,2019,43053.1
Angola,Total Population,2019,31825.3
Bahrain,Total Population,2019,1483.8
Benin,Total Population,2019,11801.2
Botswana,Total Population,2019,2303.7
Burkina Faso,Total Population,2019,20321.4
Burundi,Total Population,2019,11530.6
Cabo Verde,Total Population,2019,549.9
Cameroon,Total Population,2019,25876.4
Central African Republic,Total Population,2019,4745.2
Chad,Total Population,2019,15946.9
Comoros,Total Population,2019,850.9
"Congo, Democratic Republic",Total Population,2019,86790.6
Congo-Brazzaville,Total Population,2019,5380.5
Côte d'Ivoire,Total Population,2019,25716.6
Djibouti,Total Population,2019,973.6
Egypt,Total Population,2019,98100.0
Equatorial Guinea,Total Population,2019,1356.0
Eritrea,Total Population,2019,3497.1
Eswatini,Total Population,2019,1148.1
Ethiopia,Total Population,2019,112078.7
Gabon,Total Population,2019,2172.6
Gambia,Total Population,2019,2347.7
Ghana,Total Population,2019,30417.9
Guinea,Total Population,2019,12771.2
Guinea-Bissau,Total Population,2019,1920.9
Iran,Total Population,2019,82664.3
Iraq,Total Population,2019,39309.8
Israel,Total Population,2019,9054.0
Jordan,Total Population,2019,10069.8
Kenya,Total Population,2019,52574.0
Kuwait,Total Population,2019,4420.1
Lebanon,Total Population,2019,6855.7
Lesotho,Total Population,2019,2125.3
Liberia,Total Population,2019,4937.4
Libya,Total Population,2019,6777.5
Madagascar,Total Population,2019,26969.3
Malawi,Total Population,2019,18628.7
Mali,Total Population,2019,19658.0
Mauritania,Total Population,2019,4525.7
Mauritius,Total Population,2019,1269.7
Morocco,Total Population,2019,36471.8
Mozambique,Total Population,2019,30366.0
Namibia,Total Population,2019,2494.5
Niger,Total Population,2019,23310.7
Nigeria,Total Population,2019,200963.6
Oman,Total Population,2019,4617.9
Qatar,Total Population,2019,2799.2
Réunion,Total Population,2019,888.9
Rwanda,Total Population,2019,12626.9
Sao Tomé e Príncipe,Total Population,2019,215.0
Saudi Arabia,Total Population,2019,34003.3
Senegal,Total Population,2019,16296.4
Seychelles,Total Population,2019,97.7
Sierra Leone,Total Population,2019,7813.2
Somalia,Total Population,2019,15442.9
South Africa,Total Population,2019,58558.3
South Sudan,Total Population,2019,11062.1
Sudan,Total Population,2019,42813.2
Syria,Total Population,2019,17070.1
Tanzania,Total Population,2019,58005.5
Togo,Total Population,2019,8082.4
Tunisia,Total Population,2019,11692.7
Uganda,Total Population,2019,44269.6
United Arab Emirates,Total Population,2019,9503.7
Yemen,Total Population,2019,29161.9
Zambia,Total Population,2019,17861.0
Zimbabwe,Total Population,2019,14645.5
Canada,Total Population,2019,37593.4
USA,Total Population,2019,330123.1
Andorra,Total Population,2019,77.1
Austria,Total Population,2019,8858.8
Belgium,Total Population,2019,11431.4
Cyprus,Total Population,2019,1198.6
Denmark,Total Population,2019,5806.1
Finland,Total Population,2019,5517.9
France,Total Population,2019,64988.2
Germany,Total Population,2019,83019.2
Gibraltar,Total Population,2019,33.7
Greece,Total Population,2019,10724.6
Iceland,Total Population,2019,339.0
Ireland,Total Population,2019,4904.2
Italy,Total Population,2019,59816.7
Liechtenstein,Total Population,2019,38.4
Luxembourg,Total Population,2019,615.7
Malta,Total Population,2019,440.4
Monaco,Total Population,2019,39.0
Netherlands,Total Population,2019,17282.2
Norway,Total Population,2019,5328.2
Portugal,Total Population,2019,10276.6
Spain,Total Population,2019,46937.1
Sweden,Total Population,2019,10230.2
Switzerland,Total Population,2019,8544.5
Turkey,Total Population,2019,82003.9
United Kingdom,Total Population,2019,66647.1
Afghanistan,Total Population,2020,38928.3
American Samoa,Total Population,2020,55.2
Armenia,Total Population,2020,2963.2
Azerbaijan,Total Population,2020,10067.1
Bangladesh,Total Population,2020,164689.4
Bhutan,Total Population,2020,771.6
Brunei Darussalam,Total Population,2020,437.5
Cambodia,Total Population,2020,16719.0
China,Total Population,2020,1406350.2
Fiji,Total Population,2020,896.4
French Polynesia,Total Population,2020,280.9
Guam,Total Population,2020,168.8
"Hong Kong, China",Total Population,2020,7481.8
India,Total Population,2020,1344810.1
Indonesia,Total Population,2020,273523.6
Japan,Total Population,2020,125880.0
Kazakhstan,Total Population,2020,18631.8
Kiribati,Total Population,2020,119.4
Kyrgyzstan,Total Population,2020,6524.2
Laos,Total Population,2020,7275.6
"Macau, China",Total Population,2020,649.3
Malaysia,Total Population,2020,32657.3
Maldives,Total Population,2020,540.5
Mongolia,Total Population,2020,3278.3
Myanmar,Total Population,2020,54409.8
Nauru,Total Population,2020,10.8
Nepal,Total Population,2020,29136.8
New Caledonia,Total Population,2020,285.5
North Korea,Total Population,2020,25778.8
Pakistan,Total Population,2020,220892.3
Papua New Guinea,Total Population,2020,8947.0
Philippines,Total Population,2020,109581.1
Samoa,Total Population,2020,198.4
Singapore,Total Population,2020,5685.8
Solomon Islands,Total Population,2020,686.9
South Korea,Total Population,2020,51780.6
Sri Lanka,Total Population,2020,21413.2
Taiwan,Total Population,2020,23603.1
Tajikistan,Total Population,2020,9537.6
Thailand,Total Population,2020,69800.0
Tonga,Total Population,2020,105.7
Turkmenistan,Total Population,2020,6031.2
Tuvalu,Total Population,2020,11.8
Uzbekistan,Total Population,2020,33469.2
Vanuatu,Total Population,2020,307.1
Vietnam,Total Population,2020,97360.7
Australia,Total Population,2020,25693.3
New Zealand,Total Population,2020,5040.4
Albania,Total Population,2020,2877.8
Belarus,Total Population,2020,9410.3
Bosnia and Herzegovina,Total Population,2020,3481.8
Bulgaria,Total Population,2020,6951.5
Croatia,Total Population,2020,4058.2
Czech Republic,Total Population,2020,10693.9
Estonia,Total Population,2020,1328.9
Georgia,Total Population,2020,3716.9
Hungary,Total Population,2020,9769.5
Kosovo,Total Population,2020,1811.4
Latvia,Total Population,2020,1907.7
Lithuania,Total Population,2020,2794.1
Moldova,Total Population,2020,4034.0
Montenegro,Total Population,2020,628.1
North Macedonia,Total Population,2020,2076.3
Poland,Total Population,2020,38382.6
Romania,Total Population,2020,19328.8
Russia,Total Population,2020,144386.8
Serbia,Total Population,2020,6926.7
Slovakia,Total Population,2020,5457.9
Slovenia,Total Population,2020,2095.9
Ukraine,Total Population,2020,41732.8
Anguilla,Total Population,2020,15.0
Antigua and Barbuda,Total Population,2020,97.9
Argentina,Total Population,2020,44813.5
Aruba,Total Population,2020,106.8
Bahamas,Total Population,2020,393.2
Barbados,Total Population,2020,287.4
Belize,Total Population,2020,397.6
Bermuda,Total Population,2020,62.3
Bolivia,Total Population,2020,11672.2
Brazil,Total Population,2020,211755.7
British Virgin Islands,Total Population,2020,30.2
Cayman Islands,Total Population,2020,65.7
Chile,Total Population,2020,19114.0
Colombia,Total Population,2020,50876.9
Costa Rica,Total Population,2020,5088.8
Cuba,Total Population,2020,11326.6
Curacao,Total Population,2020,164.1
Dominica,Total Population,2020,72.0
Dominican Republic,Total Population,2020,10847.9
Ecuador,Total Population,2020,17287.7
El Salvador,Total Population,2020,6486.2
French Guiana,Total Population,2020,298.7
Grenada,Total Population,2020,112.5
Guadeloupe,Total Population,2020,400.1
Guatemala,Total Population,2020,17257.0
Guyana,Total Population,2020,786.6
Haiti,Total Population,2020,11402.5
Honduras,Total Population,2020,9904.6
Jamaica,Total Population,2020,2961.2
Martinique,Total Population,2020,375.3
Mexico,Total Population,2020,126776.4
Nicaragua,Total Population,2020,6624.6
Panama,Total Population,2020,4314.8
Paraguay,Total Population,2020,7132.5
Peru,Total Population,2020,32971.8
Puerto Rico,Total Population,2020,2860.8
Sint Maarten,Total Population,2020,42.9
St Kitts and Nevis,Total Population,2020,53.2
St Lucia,Total Population,2020,183.6
St Vincent and the Grenadines,Total Population,2020,110.9
Suriname,Total Population,2020,586.6
Trinidad and Tobago,Total Population,2020,1399.5
Uruguay,Total Population,2020,3439.0
US Virgin Islands,Total Population,2020,104.4
Venezuela,Total Population,2020,28435.9
Algeria,Total Population,2020,43851.0
Angola,Total Population,2020,32866.3
Bahrain,Total Population,2020,1472.2
Benin,Total Population,2020,12123.2
Botswana,Total Population,2020,2351.6
Burkina Faso,Total Population,2020,20903.3
Burundi,Total Population,2020,11890.8
Cabo Verde,Total Population,2020,556.0
Cameroon,Total Population,2020,26542.2
Central African Republic,Total Population,2020,4829.8
Chad,Total Population,2020,16425.9
Comoros,Total Population,2020,869.6
"Congo, Democratic Republic",Total Population,2020,89561.4
Congo-Brazzaville,Total Population,2020,5518.1
Côte d'Ivoire,Total Population,2020,26378.3
Djibouti,Total Population,2020,988.0
Egypt,Total Population,2020,99800.0
Equatorial Guinea,Total Population,2020,1403.0
Eritrea,Total Population,2020,3546.4
Eswatini,Total Population,2020,1160.2
Ethiopia,Total Population,2020,114963.6
Gabon,Total Population,2020,2225.7
Gambia,Total Population,2020,2416.7
Ghana,Total Population,2020,31072.9
Guinea,Total Population,2020,13132.8
Guinea-Bissau,Total Population,2020,1968.0
Iran,Total Population,2020,83417.3
Iraq,Total Population,2020,40222.5
Israel,Total Population,2020,9217.0
Jordan,Total Population,2020,10208.7
Kenya,Total Population,2020,53771.3
Kuwait,Total Population,2020,4464.5
Lebanon,Total Population,2020,6825.4
Lesotho,Total Population,2020,2142.3
Liberia,Total Population,2020,5057.7
Libya,Total Population,2020,6871.3
Madagascar,Total Population,2020,27691.0
Malawi,Total Population,2020,19130.0
Mali,Total Population,2020,20250.8
Mauritania,Total Population,2020,4649.7
Mauritius,Total Population,2020,1271.8
Morocco,Total Population,2020,36910.6
Mozambique,Total Population,2020,31255.4
Namibia,Total Population,2020,2540.9
Niger,Total Population,2020,24206.6
Nigeria,Total Population,2020,206139.6
Oman,Total Population,2020,4617.9
Qatar,Total Population,2020,2832.4
Réunion,Total Population,2020,895.3
Rwanda,Total Population,2020,12952.2
Sao Tomé e Príncipe,Total Population,2020,219.2
Saudi Arabia,Total Population,2020,32860.8
Senegal,Total Population,2020,16743.9
Seychelles,Total Population,2020,98.3
Sierra Leone,Total Population,2020,7977.0
Somalia,Total Population,2020,15893.2
South Africa,Total Population,2020,59277.1
South Sudan,Total Population,2020,11193.7
Sudan,Total Population,2020,43849.3
Syria,Total Population,2020,17500.7
Tanzania,Total Population,2020,59734.2
Togo,Total Population,2020,8278.7
Tunisia,Total Population,2020,11816.3
Uganda,Total Population,2020,45741.0
United Arab Emirates,Total Population,2020,9282.4
Yemen,Total Population,2020,29826.0
Zambia,Total Population,2020,18384.0
Zimbabwe,Total Population,2020,14862.9
Canada,Total Population,2020,38005.2
USA,Total Population,2020,331449.3
Andorra,Total Population,2020,77.3
Austria,Total Population,2020,8901.1
Belgium,Total Population,2020,11492.6
Cyprus,Total Population,2020,1207.4
Denmark,Total Population,2020,5822.8
Finland,Total Population,2020,5525.3
France,Total Population,2020,65123.8
Germany,Total Population,2020,83166.7
Gibraltar,Total Population,2020,33.7
Greece,Total Population,2020,10718.6
Iceland,Total Population,2020,341.2
Ireland,Total Population,2020,4964.4
Italy,Total Population,2020,59641.5
Liechtenstein,Total Population,2020,38.7
Luxembourg,Total Population,2020,626.0
Malta,Total Population,2020,441.5
Monaco,Total Population,2020,39.2
Netherlands,Total Population,2020,17407.6
Norway,Total Population,2020,5367.6
Portugal,Total Population,2020,10295.9
Spain,Total Population,2020,47332.6
Sweden,Total Population,2020,10327.6
Switzerland,Total Population,2020,8603.9
Turkey,Total Population,2020,83155.0
United Kingdom,Total Population,2020,67025.5
Afghanistan,Total Population,2021,39835.4
American Samoa,Total Population,2021,55.1
Armenia,Total Population,2021,2968.1
Azerbaijan,Total Population,2021,10119.1
Bangladesh,Total Population,2021,166303.5
Bhutan,Total Population,2021,779.9
Brunei Darussalam,Total Population,2021,441.5
Cambodia,Total Population,2021,16946.4
China,Total Population,2021,1411778.7
Fiji,Total Population,2021,902.9
French Polynesia,Total Population,2021,282.5
Guam,Total Population,2021,170.2
"Hong Kong, China",Total Population,2021,7542.5
India,Total Population,2021,1357824.3
Indonesia,Total Population,2021,276361.8
Japan,Total Population,2021,125420.2
Kazakhstan,Total Population,2021,18879.6
Kiribati,Total Population,2021,121.4
Kyrgyzstan,Total Population,2021,6628.3
Laos,Total Population,2021,7379.4
"Macau, China",Total Population,2021,658.4
Malaysia,Total Population,2021,32871.2
Maldives,Total Population,2021,543.6
Mongolia,Total Population,2021,3329.3
Myanmar,Total Population,2021,54806.0
Nauru,Total Population,2021,10.9
Nepal,Total Population,2021,29674.9
New Caledonia,Total Population,2021,288.2
North Korea,Total Population,2021,25887.0
Pakistan,Total Population,2021,225199.9
Papua New Guinea,Total Population,2021,9119.0
Philippines,Total Population,2021,111046.9
Samoa,Total Population,2021,200.1
Singapore,Total Population,2021,5690.4
Solomon Islands,Total Population,2021,704.0
South Korea,Total Population,2021,51821.7
Sri Lanka,Total Population,2021,21497.3
Taiwan,Total Population,2021,23561.2
Tajikistan,Total Population,2021,9749.6
Thailand,Total Population,2021,69950.8
Tonga,Total Population,2021,106.8
Turkmenistan,Total Population,2021,6117.9
Tuvalu,Total Population,2021,11.9
Uzbekistan,Total Population,2021,33935.8
Vanuatu,Total Population,2021,314.5
Vietnam,Total Population,2021,98291.1
Australia,Total Population,2021,25739.3
New Zealand,Total Population,2021,5108.1
Albania,Total Population,2021,2872.9
Belarus,Total Population,2021,9349.6
Bosnia and Herzegovina,Total Population,2021,3465.0
Bulgaria,Total Population,2021,6916.5
Croatia,Total Population,2021,4040.1
Czech Republic,Total Population,2021,10701.8
Estonia,Total Population,2021,1330.1
Georgia,Total Population,2021,3728.6
Hungary,Total Population,2021,9730.0
Kosovo,Total Population,2021,1817.2
Latvia,Total Population,2021,1893.2
Lithuania,Total Population,2021,2795.7
Moldova,Total Population,2021,4024.0
Montenegro,Total Population,2021,628.1
North Macedonia,Total Population,2021,2069.9
Poland,Total Population,2021,38265.0
Romania,Total Population,2021,19254.3
Russia,Total Population,2021,143759.4
Serbia,Total Population,2021,6873.4
Slovakia,Total Population,2021,5459.8
Slovenia,Total Population,2021,2109.0
Ukraine,Total Population,2021,41418.7
Anguilla,Total Population,2021,15.1
Antigua and Barbuda,Total Population,2021,98.7
Argentina,Total Population,2021,45068.2
Aruba,Total Population,2021,107.2
Bahamas,Total Population,2021,396.9
Barbados,Total Population,2021,287.7
Belize,Total Population,2021,404.9
Bermuda,Total Population,2021,62.1
Bolivia,Total Population,2021,11831.2
Brazil,Total Population,2021,212688.6
British Virgin Islands,Total Population,2021,30.4
Cayman Islands,Total Population,2021,66.5
Chile,Total Population,2021,19206.7
Colombia,Total Population,2021,51276.7
Costa Rica,Total Population,2021,5125.8
Cuba,Total Population,2021,11317.5
Curacao,Total Population,2021,164.8
Dominica,Total Population,2021,72.2
Dominican Republic,Total Population,2021,10953.7
Ecuador,Total Population,2021,17439.8
El Salvador,Total Population,2021,6518.5
French Guiana,Total Population,2021,306.5
Grenada,Total Population,2021,113.0
Guadeloupe,Total Population,2021,400.0
Guatemala,Total Population,2021,17518.2
Guyana,Total Population,2021,790.3
Haiti,Total Population,2021,11541.7
Honduras,Total Population,2021,10063.0
Jamaica,Total Population,2021,2973.5
Martinique,Total Population,2021,374.7
Mexico,Total Population,2021,127719.1
Nicaragua,Total Population,2021,6702.4
Panama,Total Population,2021,4381.6
Paraguay,Total Population,2021,7219.6
Peru,Total Population,2021,33325.4
Puerto Rico,Total Population,2021,2828.2
