,geography,category,data_type,unit,current_constant,year_nk,value
401,France,Total Population,Socio-economic indicators,0,-,2017,64639.1
402,Germany,Total Population,Socio-economic indicators,0,-,2017,82521.7
403,Gibraltar,Total Population,Socio-economic indicators,0,-,2017,33.7
404,Greece,Total Population,Socio-economic indicators,0,-,2017,10768.2
405,Iceland,Total Population,Socio-economic indicators,0,-,2017,334.4
406,Ireland,Total Population,Socio-economic indicators,0,-,2017,4784.4
407,Italy,Total Population,Socio-economic indicators,0,-,2017,60066.7
408,Liechtenstein,Total Population,Socio-economic indicators,0,-,2017,37.8
409,Luxembourg,Total Population,Socio-economic indicators,0,-,2017,591.9
410,Malta,Total Population,Socio-economic indicators,0,-,2017,437.9
411,Monaco,Total Population,Socio-economic indicators,0,-,2017,38.4
412,Netherlands,Total Population,Socio-economic indicators,0,-,2017,17081.5
413,Norway,Total Population,Socio-economic indicators,0,-,2017,5258.3
414,Portugal,Total Population,Socio-economic indicators,0,-,2017,10309.6
415,Spain,Total Population,Socio-economic indicators,0,-,2017,46527.0
416,Sweden,Total Population,Socio-economic indicators,0,-,2017,9995.2
417,Switzerland,Total Population,Socio-economic indicators,0,-,2017,8419.6
418,Turkey,Total Population,Socio-economic indicators,0,-,2017,79814.9
419,United Kingdom,Total Population,Socio-economic indicators,0,-,2017,65844.1
420,Afghanistan,Total Population,Socio-economic indicators,0,-,2018,37171.9
421,American Samoa,Total Population,Socio-economic indicators,0,-,2018,55.5
422,Armenia,Total Population,Socio-economic indicators,0,-,2018,2951.7
423,Azerbaijan,Total Population,Socio-economic indicators,0,-,2018,9898.1
424,Bangladesh,Total Population,Socio-economic indicators,0,-,2018,161376.7
425,Bhutan,Total Population,Socio-economic indicators,0,-,2018,754.4
426,Brunei Darussalam,Total Population,Socio-economic indicators,0,-,2018,429.0
427,Cambodia,Total Population,Socio-economic indicators,0,-,2018,16249.8
428,China,Total Population,Socio-economic indicators,0,-,2018,1390775.0
429,Fiji,Total Population,Socio-economic indicators,0,-,2018,883.5
430,French Polynesia,Total Population,Socio-economic indicators,0,-,2018,277.7
431,Guam,Total Population,Socio-economic indicators,0,-,2018,165.8
432,"Hong Kong, China",Total Population,Socio-economic indicators,0,-,2018,7451.0
433,India,Total Population,Socio-economic indicators,0,-,2018,1313244.9
434,Indonesia,Total Population,Socio-economic indicators,0,-,2018,267670.5
435,Japan,Total Population,Socio-economic indicators,0,-,2018,126443.0
436,Kazakhstan,Total Population,Socio-economic indicators,0,-,2018,18157.3
437,Kiribati,Total Population,Socio-economic indicators,0,-,2018,115.8
438,Kyrgyzstan,Total Population,Socio-economic indicators,0,-,2018,6304.0
439,Laos,Total Population,Socio-economic indicators,0,-,2018,7061.5
440,"Macau, China",Total Population,Socio-economic indicators,0,-,2018,631.6
441,Malaysia,Total Population,Socio-economic indicators,0,-,2018,32382.3
442,Maldives,Total Population,Socio-economic indicators,0,-,2018,515.7
443,Mongolia,Total Population,Socio-economic indicators,0,-,2018,3170.2
444,Myanmar,Total Population,Socio-economic indicators,0,-,2018,53708.3
445,Nauru,Total Population,Socio-economic indicators,0,-,2018,10.7
446,Nepal,Total Population,Socio-economic indicators,0,-,2018,28095.7
447,New Caledonia,Total Population,Socio-economic indicators,0,-,2018,280.0
448,North Korea,Total Population,Socio-economic indicators,0,-,2018,25549.6
449,Pakistan,Total Population,Socio-economic indicators,0,-,2018,212228.3
450,Papua New Guinea,Total Population,Socio-economic indicators,0,-,2018,8606.3
451,Philippines,Total Population,Socio-economic indicators,0,-,2018,106651.4
452,Samoa,Total Population,Socio-economic indicators,0,-,2018,196.1
453,Singapore,Total Population,Socio-economic indicators,0,-,2018,5638.7
454,Solomon Islands,Total Population,Socio-economic indicators,0,-,2018,652.9
455,South Korea,Total Population,Socio-economic indicators,0,-,2018,51606.6
456,Sri Lanka,Total Population,Socio-economic indicators,0,-,2018,21228.8
457,Taiwan,Total Population,Socio-economic indicators,0,-,2018,23571.2
458,Tajikistan,Total Population,Socio-economic indicators,0,-,2018,9100.8
459,Thailand,Total Population,Socio-economic indicators,0,-,2018,69428.5
460,Tonga,Total Population,Socio-economic indicators,0,-,2018,103.2
461,Turkmenistan,Total Population,Socio-economic indicators,0,-,2018,5850.9
462,Tuvalu,Total Population,Socio-economic indicators,0,-,2018,11.5
463,Uzbekistan,Total Population,Socio-economic indicators,0,-,2018,32476.2
464,Vanuatu,Total Population,Socio-economic indicators,0,-,2018,292.7
465,Vietnam,Total Population,Socio-economic indicators,0,-,2018,95385.2
466,Australia,Total Population,Socio-economic indicators,0,-,2018,24982.7
467,New Zealand,Total Population,Socio-economic indicators,0,-,2018,4859.5
468,Albania,Total Population,Socio-economic indicators,0,-,2018,2882.7
469,Belarus,Total Population,Socio-economic indicators,0,-,2018,9448.3
470,Bosnia and Herzegovina,Total Population,Socio-economic indicators,0,-,2018,3500.3
471,Bulgaria,Total Population,Socio-economic indicators,0,-,2018,7050.0
472,Croatia,Total Population,Socio-economic indicators,0,-,2018,4105.5
473,Czech Republic,Total Population,Socio-economic indicators,0,-,2018,10610.1
474,Estonia,Total Population,Socio-economic indicators,0,-,2018,1319.1
475,Georgia,Total Population,Socio-economic indicators,0,-,2018,3729.6
476,Hungary,Total Population,Socio-economic indicators,0,-,2018,9778.4
477,Kosovo,Total Population,Socio-economic indicators,0,-,2018,1798.5
478,Latvia,Total Population,Socio-economic indicators,0,-,2018,1934.4
479,Lithuania,Total Population,Socio-economic indicators,0,-,2018,2808.9
480,Moldova,Total Population,Socio-economic indicators,0,-,2018,4052.0
481,Montenegro,Total Population,Socio-economic indicators,0,-,2018,627.8
482,North Macedonia,Total Population,Socio-economic indicators,0,-,2018,2075.3
483,Poland,Total Population,Socio-economic indicators,0,-,2018,38433.6
484,Romania,Total Population,Socio-economic indicators,0,-,2018,19533.5
485,Russia,Total Population,Socio-economic indicators,0,-,2018,144530.0
486,Serbia,Total Population,Socio-economic indicators,0,-,2018,7001.4
487,Slovakia,Total Population,Socio-economic indicators,0,-,2018,5443.1
488,Slovenia,Total Population,Socio-economic indicators,0,-,2018,2066.9
489,Ukraine,Total Population,Socio-economic indicators,0,-,2018,42216.8
490,Anguilla,Total Population,Socio-economic indicators,0,-,2018,14.7
491,Antigua and Barbuda,Total Population,Socio-economic indicators,0,-,2018,96.3
492,Argentina,Total Population,Socio-economic indicators,0,-,2018,44219.3
493,Aruba,Total Population,Socio-economic indicators,0,-,2018,105.8
494,Bahamas,Total Population,Socio-economic indicators,0,-,2018,385.6
495,Barbados,Total Population,Socio-economic indicators,0,-,2018,286.6
496,Belize,Total Population,Socio-economic indicators,0,-,2018,383.1
497,Bermuda,Total Population,Socio-economic indicators,0,-,2018,62.8
498,Bolivia,Total Population,Socio-economic indicators,0,-,2018,11353.1
499,Brazil,Total Population,Socio-economic indicators,0,-,2018,208494.9
500,British Virgin Islands,Total Population,Socio-economic indicators,0,-,2018,29.8
501,Cayman Islands,Total Population,Socio-economic indicators,0,-,2018,64.2
502,Chile,Total Population,Socio-economic indicators,0,-,2018,18729.2
503,Colombia,Total Population,Socio-economic indicators,0,-,2018,49661.1
504,Costa Rica,Total Population,Socio-economic indicators,0,-,2018,4992.4
505,Cuba,Total Population,Socio-economic indicators,0,-,2018,11338.1
506,Curacao,Total Population,Socio-economic indicators,0,-,2018,162.8
507,Dominica,Total Population,Socio-economic indicators,0,-,2018,71.6
508,Dominican Republic,Total Population,Socio-economic indicators,0,-,2018,10627.1
509,Ecuador,Total Population,Socio-economic indicators,0,-,2018,16856.8
510,El Salvador,Total Population,Socio-economic indicators,0,-,2018,6420.7
511,French Guiana,Total Population,Socio-economic indicators,0,-,2018,282.9
512,Grenada,Total Population,Socio-economic indicators,0,-,2018,111.4
513,Guadeloupe,Total Population,Socio-economic indicators,0,-,2018,399.8
514,Guatemala,Total Population,Socio-economic indicators,0,-,2018,16709.3
515,Guyana,Total Population,Socio-economic indicators,0,-,2018,779.0
516,Haiti,Total Population,Socio-economic indicators,0,-,2018,11123.2
517,Honduras,Total Population,Socio-economic indicators,0,-,2018,9587.5
518,Jamaica,Total Population,Socio-economic indicators,0,-,2018,2934.9
519,Martinique,Total Population,Socio-economic indicators,0,-,2018,375.7
520,Mexico,Total Population,Socio-economic indicators,0,-,2018,124704.6
521,Nicaragua,Total Population,Socio-economic indicators,0,-,2018,6465.5
522,Panama,Total Population,Socio-economic indicators,0,-,2018,4176.9
523,Paraguay,Total Population,Socio-economic indicators,0,-,2018,6956.1
524,Peru,Total Population,Socio-economic indicators,0,-,2018,31989.3
525,Puerto Rico,Total Population,Socio-economic indicators,0,-,2018,3039.6
526,Sint Maarten,Total Population,Socio-economic indicators,0,-,2018,41.9
527,St Kitts and Nevis,Total Population,Socio-economic indicators,0,-,2018,52.4
528,St Lucia,Total Population,Socio-economic indicators,0,-,2018,181.9
529,St Vincent and the Grenadines,Total Population,Socio-economic indicators,0,-,2018,110.2
530,Suriname,Total Population,Socio-economic indicators,0,-,2018,576.0
531,Trinidad and Tobago,Total Population,Socio-economic indicators,0,-,2018,1389.8
532,Uruguay,Total Population,Socio-economic indicators,0,-,2018,3435.9
533,US Virgin Islands,Total Population,Socio-economic indicators,0,-,2018,104.7
534,Venezuela,Total Population,Socio-economic indicators,0,-,2018,28887.1
535,Algeria,Total Population,Socio-economic indicators,0,-,2018,42228.4
536,Angola,Total Population,Socio-economic indicators,0,-,2018,30809.8
537,Bahrain,Total Population,Socio-economic indicators,0,-,2018,1503.1
538,Benin,Total Population,Socio-economic indicators,0,-,2018,11485.0
539,Botswana,Total Population,Socio-economic indicators,0,-,2018,2254.1
540,Burkina Faso,Total Population,Socio-economic indicators,0,-,2018,19751.5
541,Burundi,Total Population,Socio-economic indicators,0,-,2018,11175.4
542,Cabo Verde,Total Population,Socio-economic indicators,0,-,2018,543.8
543,Cameroon,Total Population,Socio-economic indicators,0,-,2018,25216.3
544,Central African Republic,Total Population,Socio-economic indicators,0,-,2018,4666.4
545,Chad,Total Population,Socio-economic indicators,0,-,2018,15477.7
546,Comoros,Total Population,Socio-economic indicators,0,-,2018,832.3
547,"Congo, Democratic Republic",Total Population,Socio-economic indicators,0,-,2018,84068.1
548,Congo-Brazzaville,Total Population,Socio-economic indicators,0,-,2018,5244.4
549,Côte d'Ivoire,Total Population,Socio-economic indicators,0,-,2018,25069.2
550,Djibouti,Total Population,Socio-economic indicators,0,-,2018,958.9
551,Egypt,Total Population,Socio-economic indicators,0,-,2018,96278.5
552,Equatorial Guinea,Total Population,Socio-economic indicators,0,-,2018,1309.0
553,Eritrea,Total Population,Socio-economic indicators,0,-,2018,3452.8
554,Eswatini,Total Population,Socio-economic indicators,0,-,2018,1136.3
555,Ethiopia,Total Population,Socio-economic indicators,0,-,2018,109224.4
556,Gabon,Total Population,Socio-economic indicators,0,-,2018,2119.3
557,Gambia,Total Population,Socio-economic indicators,0,-,2018,2280.1
558,Ghana,Total Population,Socio-economic indicators,0,-,2018,29767.1
559,Guinea,Total Population,Socio-economic indicators,0,-,2018,12414.3
560,Guinea-Bissau,Total Population,Socio-economic indicators,0,-,2018,1874.3
561,Iran,Total Population,Socio-economic indicators,0,-,2018,81804.7
562,Iraq,Total Population,Socio-economic indicators,0,-,2018,38433.6
563,Israel,Total Population,Socio-economic indicators,0,-,2018,8882.8
564,Jordan,Total Population,Socio-economic indicators,0,-,2018,9903.8
565,Kenya,Total Population,Socio-economic indicators,0,-,2018,51392.6
566,Kuwait,Total Population,Socio-economic indicators,0,-,2018,4226.9
567,Lebanon,Total Population,Socio-economic indicators,0,-,2018,6859.4
568,Lesotho,Total Population,Socio-economic indicators,0,-,2018,2108.3
569,Liberia,Total Population,Socio-economic indicators,0,-,2018,4819.0
570,Libya,Total Population,Socio-economic indicators,0,-,2018,6678.6
571,Madagascar,Total Population,Socio-economic indicators,0,-,2018,26262.3
572,Malawi,Total Population,Socio-economic indicators,0,-,2018,18143.2
573,Mali,Total Population,Socio-economic indicators,0,-,2018,19077.8
574,Mauritania,Total Population,Socio-economic indicators,0,-,2018,4403.3
575,Mauritius,Total Population,Socio-economic indicators,0,-,2018,1267.2
576,Morocco,Total Population,Socio-economic indicators,0,-,2018,36029.1
577,Mozambique,Total Population,Socio-economic indicators,0,-,2018,29496.0
578,Namibia,Total Population,Socio-economic indicators,0,-,2018,2448.3
579,Niger,Total Population,Socio-economic indicators,0,-,2018,22442.8
580,Nigeria,Total Population,Socio-economic indicators,0,-,2018,195874.7
581,Oman,Total Population,Socio-economic indicators,0,-,2018,4601.7
582,Qatar,Total Population,Socio-economic indicators,0,-,2018,2760.2
583,Réunion,Total Population,Socio-economic indicators,0,-,2018,882.5
584,Rwanda,Total Population,Socio-economic indicators,0,-,2018,12302.0
585,Sao Tomé e Príncipe,Total Population,Socio-economic indicators,0,-,2018,211.0
586,Saudi Arabia,Total Population,Socio-economic indicators,0,-,2018,33702.8
587,Senegal,Total Population,Socio-economic indicators,0,-,2018,15854.3
588,Seychelles,Total Population,Socio-economic indicators,0,-,2018,97.1
589,Sierra Leone,Total Population,Socio-economic indicators,0,-,2018,7650.1
590,Somalia,Total Population,Socio-economic indicators,0,-,2018,15008.2
591,South Africa,Total Population,Socio-economic indicators,0,-,2018,57792.5
592,South Sudan,Total Population,Socio-economic indicators,0,-,2018,10975.9
593,Sudan,Total Population,Socio-economic indicators,0,-,2018,41801.5
594,Syria,Total Population,Socio-economic indicators,0,-,2018,16945.1
595,Tanzania,Total Population,Socio-economic indicators,0,-,2018,56313.4
596,Togo,Total Population,Socio-economic indicators,0,-,2018,7889.1
597,Tunisia,Total Population,Socio-economic indicators,0,-,2018,11564.1
598,Uganda,Total Population,Socio-economic indicators,0,-,2018,42729.0
599,United Arab Emirates,Total Population,Socio-economic indicators,0,-,2018,9366.8
600,Yemen,Total Population,Socio-economic indicators,0,-,2018,28498.7
601,Zambia,Total Population,Socio-economic indicators,0,-,2018,17351.7
602,Zimbabwe,Total Population,Socio-economic indicators,0,-,2018,14438.8
603,Canada,Total Population,Socio-economic indicators,0,-,2018,37065.2
604,USA,Total Population,Socio-economic indicators,0,-,2018,328458.9
605,Andorra,Total Population,Socio-economic indicators,0,-,2018,77.0
606,Austria,Total Population,Socio-economic indicators,0,-,2018,8822.3
607,Belgium,Total Population,Socio-economic indicators,0,-,2018,11376.1
608,Cyprus,Total Population,Socio-economic indicators,0,-,2018,1189.3
609,Denmark,Total Population,Socio-economic indicators,0,-,2018,5781.2
610,Finland,Total Population,Socio-economic indicators,0,-,2018,5513.1
611,France,Total Population,Socio-economic indicators,0,-,2018,64844.0
612,Germany,Total Population,Socio-economic indicators,0,-,2018,82792.4
613,Gibraltar,Total Population,Socio-economic indicators,0,-,2018,33.7
614,Greece,Total Population,Socio-economic indicators,0,-,2018,10741.2
615,Iceland,Total Population,Socio-economic indicators,0,-,2018,336.7
616,Ireland,Total Population,Socio-economic indicators,0,-,2018,4830.4
617,Italy,Total Population,Socio-economic indicators,0,-,2018,59937.8
